citation,doi,doi_num,citations,date.of.entry,type,journal,year_pdf,year_issue,participants_count,group_identifier,evolution_word,culture_word,universal_word,ppt_age_absolute,ppt_age_m_sd,multi_study_paper,countries,countries_info_given,crosscultural,culture_ppt_n,older_ppt
NA,10.1016/j.jecp.2016.10.007,NA,8,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 155",114,no,yes,yes,no,"3, 4, 5, 6, 7",NA,yes,canada,no,no,235,no
NA,10.1016/j.jecp.2016.10.011,NA,3,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 155",103,no,no,no,no,10,NA,no,israel,yes,no,22,yes
NA,10.1016/j.jecp.2016.10.010,NA,15,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 155",382,no,no,no,no,"4, 5, 6",NA,no,usa,no,no,50,no
NA,10.1016/j.jecp.2016.10.013,NA,32,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 155",89,no,yes,yes,no,"3, 4",NA,yes,germany,yes,no,64,no
NA,10.1016/j.jecp.2016.11.001,NA,13,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 155",74,no,no,no,no,"3, 4",NA,no,uk,yes,no,80,no
NA,10.1016/j.jecp.2016.11.005,NA,16,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 155",443,yes,no,no,no,2,NA,no,switzerland,yes,yes,"36, 38, 37",no
NA,10.1016/j.jecp.2016.11.007,NA,20,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 155",80,no,no,no,no,"5, 6",NA,no,germany,yes,no,24,no
NA,10.1016/j.jecp.2016.11.003,NA,5,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 155",172,no,no,no,no,"3, 4, 5, 6",NA,no,germany,yes,no,50,no
NA,10.1016/j.jecp.2016.11.006,NA,12,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 155",76,yes,no,yes,no,"5, 6",NA,no,"malaysia,uk",yes,yes,"83, 68",yes
NA,10.1016/j.jecp.2016.11.002,NA,15,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 156",304,no,no,no,no,"4, 5, 6",NA,no,usa,yes,no,40,no
NA,10.1016/j.jecp.2016.11.009,NA,12,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 156",86,no,no,no,no,"8, 9, 10",NA,no,canada,yes,no,81,no
NA,10.1016/j.jecp.2016.11.004,NA,10,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 156",206,no,no,no,no,"3, 4, 5",NA,no,usa,yes,no,56,no
NA,10.1016/j.jecp.2016.11.010,NA,19,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 156",701,no,no,no,no,"4, 5, 6, 7, 8, 9, 10",NA,yes,usa,yes,no,245,yes
NA,10.1016/j.jecp.2016.11.008,NA,29,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 156",137,no,no,no,no,"4, 5",NA,yes,usa,no,no,50,no
NA,10.1016/j.jecp.2016.11.015,NA,20,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 156",251,no,no,yes,no,"8, 9, 10",NA,yes,usa,no,no,108,no
NA,10.1016/j.jecp.2016.11.017,NA,30,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 156",207,no,no,no,no,"3, 4, 5",NA,no,spain,yes,no,106,no
NA,10.1016/j.jecp.2016.12.002,NA,1,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 156",75,no,no,no,no,"4, 5, 7, 8, 9",NA,no,usa,yes,no,48,no
NA,10.1016/j.jecp.2016.12.001,NA,37,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 156",272,no,no,yes,no,"1, 2",NA,no,usa,yes,no,101,no
NA,10.1016/j.jecp.2016.11.012,NA,12,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 156",279,no,no,no,no,"9, 10",NA,no,germany,yes,no,21,yes
NA,10.1016/j.jecp.2016.12.003,NA,22,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 156",296,no,no,no,no,0,NA,no,usa,yes,no,57,no
NA,10.1016/j.jecp.2016.11.011,NA,12,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 156",125,no,yes,no,no,4,NA,no,germany,yes,no,64,no
NA,10.1016/j.jecp.2016.11.016,NA,4,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 157",119,no,no,no,no,"5, 6, 7, 8, 9, 10",NA,no,australia,yes,no,148,yes
NA,10.1016/j.jecp.2016.12.004,NA,20,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 157",114,no,no,no,no,1,NA,no,netherlands,yes,no,59,no
NA,10.1016/j.jecp.2016.12.006,NA,14,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 157",233,yes,yes,yes,yes,"6, 7, 8, 9, 10",NA,yes,china,yes,yes,86,no
NA,10.1016/j.jecp.2016.12.007,NA,10,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 157",257,no,yes,yes,no,"4, 5, 6",NA,yes,uk,no,no,202,no
NA,10.1016/j.jecp.2016.12.008,NA,23,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 157",130,no,no,no,no,"6, 7, 8, 9, 10",NA,no,australia,yes,no,104,yes
NA,10.1016/j.jecp.2016.12.010,NA,8,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 157",272,no,no,no,no,4,NA,yes,china,yes,no,144,no
NA,10.1016/j.jecp.2016.12.012,NA,2,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 157",443,no,no,no,no,"7, 9",NA,yes,usa,yes,no,120,yes
NA,10.1016/j.jecp.2016.12.011,NA,20,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 157",182,no,no,no,no,"5, 6",NA,no,china,yes,no,108,no
NA,10.1016/j.jecp.2016.12.005,NA,43,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 157",440,no,no,no,no,"6, 7, 8, 9, 10",NA,no,usa,no,no,86,yes
NA,10.1016/j.jecp.2017.01.001,NA,8,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 158",221,yes,no,no,no,"3, 4, 5, 6",NA,no,usa,no,no,174,no
NA,10.1016/j.jecp.2016.11.013,NA,36,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 158",99,no,no,yes,no,"4, 5, 6, 7, 8, 9",NA,no,usa,yes,no,203,no
NA,10.1016/j.jecp.2017.01.005,NA,13,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 158",818,yes,no,yes,no,"8, 9, 10",NA,yes,netherlands,yes,no,340,yes
NA,10.1016/j.jecp.2016.12.009,NA,9,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 158",328,no,no,no,no,0,NA,no,germany,no,no,33,no
NA,10.1016/j.jecp.2017.01.008,NA,22,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 158",199,no,no,no,no,"7, 8, 9, 10",NA,no,netherlands,yes,no,126,yes
NA,10.1016/j.jecp.2017.01.003,NA,5,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 158",219,no,no,no,no,1,NA,no,usa,no,no,39,no
NA,10.1016/j.jecp.2017.01.004,NA,12,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 158",141,no,no,yes,no,"3, 5",NA,no,germany,yes,no,96,no
NA,10.1016/j.jecp.2017.01.011,NA,44,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 159",309,no,no,yes,no,"5, 6",NA,no,usa,yes,no,44,no
NA,10.1016/j.jecp.2017.01.009,NA,20,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 159",230,yes,no,no,yes,"1, 2",NA,no,singapore,no,yes,"23, 23",no
NA,10.1016/j.jecp.2017.01.010,NA,13,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 159",256,no,no,no,no,"2, 3",NA,no,usa,yes,no,24,no
NA,10.1016/j.jecp.2017.01.007,NA,11,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 159",72,yes,no,no,no,"4, 5, 6, 7",NA,no,netherlands,yes,no,49,no
NA,10.1016/j.jecp.2017.02.003,NA,15,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 159",423,no,yes,yes,no,NA,"7.83, 0.74; 10.33, 0.33; 10.42, 0.31",no,portugal,yes,no,31,no
NA,10.1016/j.jecp.2017.01.014,NA,19,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 159",206,no,no,yes,no,"2, 3, 4, 5, 6",NA,yes,japan,yes,no,83,no
NA,10.1016/j.jecp.2017.02.002,NA,28,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 159",223,no,no,yes,no,"4, 5, 6, 7, 8, 9",NA,yes,usa,yes,no,304,no
NA,10.1016/j.jecp.2017.01.012,NA,9,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 159",366,no,no,no,no,"0, 1",NA,yes,usa,no,no,76,no
NA,10.1016/j.jecp.2017.02.004,NA,18,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 159",368,no,no,yes,no,"3, 4, 5",NA,yes,germany,yes,no,278,no
NA,10.1016/j.jecp.2017.01.006,NA,15,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 159",218,no,no,yes,yes,0,NA,yes,usa,yes,no,64,no
NA,10.1016/j.jecp.2017.02.005,NA,10,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 159",106,no,yes,no,no,"4, 5",NA,yes,australia,yes,no,94,no
NA,10.1016/j.jecp.2017.02.009,NA,25,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 159",44,no,no,no,yes,"3, 4, 5, 6",NA,no,usa,yes,no,157,no
NA,10.1016/j.jecp.2017.02.006,NA,7,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 159",105,no,no,no,no,"3, 4",NA,no,usa,yes,no,107,no
NA,10.1016/j.jecp.2017.02.007,NA,33,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 159",158,no,no,no,no,"4, 5, 6",NA,yes,canada,yes,no,72,no
NA,10.1016/j.jecp.2017.02.012,NA,34,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 159",189,no,no,no,no,NA,"8.8, 0.9",no,australia,no,no,46,yes
NA,10.1016/j.jecp.2017.02.014,NA,20,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 159",230,no,no,no,no,"3, 4, 5, 6, 7",NA,yes,austria,no,no,172,no
NA,10.1016/j.jecp.2017.02.011,NA,17,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 159",373,yes,no,no,no,NA,"7.11, 0.58",no,serbia,yes,yes,58,no
NA,10.1016/j.jecp.2017.02.001,NA,21,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 159",99,no,no,no,no,"6, 7, 8, 9",NA,no,netherlands,no,no,120,no
NA,10.1016/j.jecp.2017.02.013,NA,5,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 159",141,no,no,no,no,5,NA,no,usa,no,no,30,no
NA,10.1016/j.jecp.2017.02.015,NA,68,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 160",58,yes,no,no,no,NA,"8.10, 0.33",no,canada,yes,no,221,no
NA,10.1016/j.jecp.2017.03.001,NA,43,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 160",154,no,no,yes,no,4,NA,no,usa,no,no,162,no
NA,10.1016/j.jecp.2017.02.010,NA,9,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 160",319,yes,no,no,yes,"3, 4, 5",NA,yes,mexico,yes,no,80,no
NA,10.1016/j.jecp.2017.03.010,NA,9,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 160",290,no,no,no,no,"3, 4, 5, 6, 7",NA,yes,canada,yes,no,186,no
NA,10.1016/j.jecp.2017.03.012,NA,7,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 160",202,no,no,no,no,"6, 7, 8, 9, 10",NA,no,italy,yes,no,111,yes
NA,10.1016/j.jecp.2017.03.011,NA,11,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 160",146,yes,no,no,yes,"4, 5, 6",NA,no,china,yes,no,141,no
NA,10.1016/j.jecp.2017.03.013,NA,101,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 160",129,no,no,yes,no,6,NA,no,usa,yes,no,96,no
NA,10.1016/j.jecp.2017.03.004,NA,10,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 160",160,no,yes,no,no,"3, 5, 7",NA,no,usa,yes,no,152,no
NA,10.1016/j.jecp.2017.03.006,NA,10,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 160",86,no,no,yes,no,NA,"5.06, 0.09; 9.39, 0.15",no,usa,yes,no,105,no
NA,10.1016/j.jecp.2017.03.014,NA,19,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 160",138,no,no,no,no,"0, 1",NA,no,sweden,no,no,65,no
NA,10.1016/j.jecp.2017.03.002,NA,17,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 161",185,yes,no,yes,no,"3, 4, 5",NA,yes,usa,yes,yes,"56, 59",no
NA,10.1016/j.jecp.2017.03.015,NA,8,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 161",148,no,no,no,yes,0,NA,yes,australia,no,no,52,no
NA,10.1016/j.jecp.2017.03.017,NA,22,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 161",148,no,no,no,no,0,NA,no,uk,yes,no,27,no
NA,10.1016/j.jecp.2017.04.002,NA,8,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 161",163,no,no,no,no,"7, 8, 10",NA,no,italy,yes,no,114,no
NA,10.1016/j.jecp.2017.04.003,NA,5,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 161",105,no,no,no,no,"7, 9",NA,no,china,yes,no,45,yes
NA,10.1016/j.jecp.2017.03.009,NA,9,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 161",251,no,no,yes,no,"4, 5, 6, 7",NA,yes,uk,yes,no,299,no
NA,10.1016/j.jecp.2017.04.006,NA,25,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 161",175,no,no,no,no,"8, 9, 10",NA,no,uk,no,no,31,yes
NA,10.1016/j.jecp.2017.04.005,NA,17,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 161",267,no,no,yes,no,"7, 8, 9, 10",NA,no,uk,no,no,18,yes
NA,10.1016/j.jecp.2017.04.011,NA,16,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 161",240,no,yes,yes,yes,"8, 9, 10",NA,no,luxembourg,yes,no,41,yes
NA,10.1016/j.jecp.2017.04.013,NA,20,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 161",147,no,no,no,no,"5, 6, 7",NA,no,france,yes,no,57,no
NA,10.1016/j.jecp.2017.04.012,NA,9,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 161",357,no,no,yes,no,"5, 6",NA,yes,italy,yes,no,174,no
NA,10.1016/j.jecp.2017.04.008,NA,1,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 161",97,no,no,no,no,"3, 4, 5",NA,no,china,yes,no,53,no
NA,10.1016/j.jecp.2017.03.019,NA,3,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 161",91,no,no,no,no,1,NA,no,hungary,yes,no,54,no
NA,10.1016/j.jecp.2017.03.008,NA,9,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 161",50,no,no,no,no,"5, 6",NA,no,usa,yes,no,160,no
NA,10.1016/j.jecp.2017.03.005,NA,16,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 161",59,no,no,no,no,5,NA,no,germany,yes,no,58,no
NA,10.1016/j.jecp.2017.04.014,NA,26,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 162",397,yes,yes,yes,no,"3, 4, 5, 6",NA,no,sweden,yes,yes,"30, 50",no
NA,10.1016/j.jecp.2017.04.022,NA,3,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 162",115,no,no,no,no,"3, 4",NA,yes,uk,yes,no,80,no
NA,10.1016/j.jecp.2017.05.002,NA,4,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 162",332,no,no,no,no,"4, 5, 6, 7, 8, 9, 10",NA,no,uk,no,no,172,yes
NA,10.1016/j.jecp.2017.04.018,NA,9,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 162",297,no,no,no,no,"1, 2",NA,yes,usa,no,no,128,no
NA,10.1016/j.jecp.2017.04.020,NA,8,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 162",232,no,no,no,no,"6, 7, 8, 9",NA,no,uk,no,no,59,no
NA,10.1016/j.jecp.2017.04.023,NA,15,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 162",163,yes,no,yes,yes,"3, 4, 5, 6",NA,no,china,yes,no,93,no
NA,10.1016/j.jecp.2017.05.003,NA,3,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 162",84,no,no,no,no,5,NA,yes,canada,no,no,47,no
NA,10.1016/j.jecp.2017.05.004,NA,13,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 162",107,no,no,no,no,NA,"5.33, 0.45",no,usa,yes,no,262,no
NA,10.1016/j.jecp.2017.04.019,NA,15,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 162",139,no,yes,no,no,"4, 8",NA,no,canada,yes,no,117,no
NA,10.1016/j.jecp.2017.05.001,NA,3,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 162",371,no,no,no,no,1,NA,yes,south korea,yes,no,84,no
NA,10.1016/j.jecp.2017.05.008,NA,3,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 162",368,no,no,no,no,"6, 7, 8, 9, 10",NA,no,australia,yes,no,55,yes
NA,10.1016/j.jecp.2017.04.010,NA,27,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 162",127,no,no,no,no,"6, 7, 8, 9, 10",NA,no,usa,yes,no,71,no
NA,10.1016/j.jecp.2017.05.007,NA,3,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 162",151,no,no,no,no,0,NA,no,uk,no,no,34,no
NA,10.1016/j.jecp.2017.05.005,NA,21,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 162",92,no,no,no,no,"2, 3",NA,yes,germany,no,no,204,no
NA,10.1016/j.jecp.2017.05.009,NA,5,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 162",390,no,no,no,no,"6, 7, 8, 9, 10",NA,no,netherlands,yes,no,163,no
NA,10.1016/j.jecp.2017.05.014,NA,7,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 162",77,yes,no,no,no,"3, 4, 5",NA,no,turkey,yes,no,94,no
NA,10.1016/j.jecp.2017.05.011,NA,10,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 162",263,no,no,no,no,NA,"10.00, 0.60; 10.30, 0.70",yes,france,yes,no,117,no
NA,10.1016/j.jecp.2017.05.015,NA,4,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 162",301,no,no,yes,no,"2, 3, 4, 5",NA,yes,usa,yes,no,96,no
NA,10.1016/j.jecp.2017.04.021,NA,15,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 162",287,no,no,no,no,"0, 1",NA,no,usa,no,no,28,no
NA,10.1016/j.jecp.2017.05.016,NA,13,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 163",54,no,no,no,no,"3, 4, 5",NA,no,australia,yes,no,172,no
NA,10.1016/j.jecp.2017.06.001,NA,9,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 163",117,no,no,no,no,"4, 5",NA,no,usa,yes,no,108,no
NA,10.1016/j.jecp.2017.06.005,NA,5,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 163",173,no,no,no,no,"3, 4",NA,no,canada,yes,no,19,no
NA,10.1016/j.jecp.2017.06.012,NA,2,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 163",90,no,no,yes,no,"6, 7, 8, 9, 10",NA,no,netherlands,yes,no,326,yes
NA,10.1016/j.jecp.2017.06.011,NA,41,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 163",156,no,no,yes,no,"9, 10",NA,no,italy,yes,no,113,no
NA,10.1016/j.jecp.2017.06.008,NA,6,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 163",286,no,no,no,no,"4, 5",NA,yes,japan,yes,no,170,no
NA,10.1016/j.jecp.2017.04.016,NA,46,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 163",198,no,no,no,no,"5, 7",NA,no,uk,yes,no,12099,no
NA,10.1016/j.jecp.2017.06.006,NA,10,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 163",108,no,no,no,no,"3, 4, 5",NA,no,usa,yes,no,71,no
NA,10.1016/j.jecp.2017.07.002,NA,11,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 164",320,yes,no,no,no,"3, 4, 5, 6",NA,no,usa,yes,no,38,no
NA,10.1016/j.jecp.2017.06.010,NA,31,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 164",76,yes,no,no,no,"3, 4, 5",NA,no,usa,yes,no,182,no
NA,10.1016/j.jecp.2017.06.013,NA,3,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 164",203,no,no,no,no,"6, 7, 8, 9, 10",NA,no,usa,yes,no,17,yes
NA,10.1016/j.jecp.2017.06.016,NA,7,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 164",146,no,no,no,no,10,NA,no,usa,yes,no,4,yes
NA,10.1016/j.jecp.2017.06.015,NA,4,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 164",168,no,no,no,no,"6, 7, 8, 9, 10",NA,yes,usa,yes,no,85,no
NA,10.1016/j.jecp.2017.07.007,NA,5,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 164",132,no,no,yes,no,NA,"10.10, 0.33",no,china,yes,no,124,no
NA,10.1016/j.jecp.2017.06.017,NA,15,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 164",949,yes,no,no,no,"1, 2",NA,yes,canada,yes,yes,"32, 32",no
NA,10.1016/j.jecp.2017.07.010,NA,14,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 164",507,no,no,no,no,NA,"9.11, 0.54; 9.90, 0.59; 9.30, 0.67",yes,netherlands,yes,no,60,no
NA,10.1016/j.jecp.2017.07.006,NA,11,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 164",238,yes,no,yes,yes,NA,"9.13, 0.30; 9.06, 0.34; 8.80, 0.34; 8.96, 0.32",no,"canada,china,south korea,greece",yes,yes,"113, 100, 112, 108",no
NA,10.1016/j.jecp.2017.07.004,NA,34,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 164",193,no,no,yes,no,"3, 4, 5",NA,yes,canada,no,no,98,no
NA,10.1016/j.jecp.2017.07.013,NA,38,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 164",217,no,no,no,no,"7, 9",NA,no,cyprus,yes,no,86,yes
NA,10.1016/j.jecp.2017.07.008,NA,10,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 164",101,no,no,yes,yes,"4, 6, 9",NA,no,germany,yes,no,136,no
NA,10.1016/j.jecp.2017.07.005,NA,15,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 164",399,yes,no,yes,no,"5, 6, 7",NA,yes,usa,yes,yes,"40, 22",no
NA,10.1016/j.jecp.2017.05.013,NA,8,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 164",203,yes,no,no,yes,"0, 1",NA,no,netherlands,yes,no,88,no
NA,10.1016/j.jecp.2017.04.009,NA,13,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 164",183,no,no,no,no,0,NA,yes,usa,no,no,74,no
NA,10.1016/j.jecp.2017.04.007,NA,36,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 164",234,no,no,no,no,"3, 4, 5, 6",NA,no,uk,yes,no,80,no
NA,10.1016/j.jecp.2017.07.009,NA,6,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 164",95,no,no,yes,no,"3, 4, 5",NA,no,usa,no,no,66,no
NA,10.1016/j.jecp.2017.07.003,NA,8,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2017, 164",319,yes,no,yes,no,"1, 2",NA,no,"mexico,usa",yes,yes,"71, 56, 26",no
NA,10.1016/j.jecp.2017.03.003,NA,23,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2018, 165",192,no,no,yes,no,"3, 4, 5, 6, 7, 8, 9, 10",NA,no,usa,yes,no,255,yes
NA,10.1016/j.jecp.2017.05.006,NA,23,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2018, 165",106,no,yes,no,no,"3, 4, 5, 6",NA,no,usa,yes,no,73,no
NA,10.1016/j.jecp.2017.06.003,NA,13,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2018, 165",205,no,no,yes,yes,"4, 5, 7, 8",NA,no,australia,no,no,151,no
NA,10.1016/j.jecp.2017.06.004,NA,7,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2018, 165",360,no,no,yes,no,"5, 6, 7, 8",NA,yes,usa,yes,no,270,no
NA,10.1016/j.jecp.2017.03.016,NA,50,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2018, 165",229,no,no,yes,no,"3, 4, 5, 6",NA,no,germany,no,no,81,no
NA,10.1016/j.jecp.2017.04.004,NA,8,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2018, 165",188,no,no,no,no,"4, 5, 6, 7",NA,yes,usa,no,no,175,no
NA,10.1016/j.jecp.2017.03.007,NA,24,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2018, 165",141,no,no,yes,no,"5, 6, 7, 8, 9, 10",NA,no,israel,yes,no,182,yes
NA,10.1016/j.jecp.2017.06.009,NA,8,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2018, 165",74,yes,yes,yes,no,NA,"3.50, 0.17",no,switzerland,yes,no,80,no
NA,10.1016/j.jecp.2017.03.018,NA,25,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2018, 165",206,yes,yes,yes,yes,"4, 5, 6, 7, 8, 9, 10",NA,no,china,yes,yes,85,yes
NA,10.1016/j.jecp.2017.05.012,NA,29,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2018, 165",315,no,no,yes,no,"3, 4, 5, 6, 7, 8, 9, 10",NA,yes,usa,no,no,154,no
NA,10.1016/j.jecp.2017.04.015,NA,18,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2018, 165",190,no,no,no,yes,"2, 3, 4, 5, 6, 7, 8, 9, 10",NA,yes,usa,yes,no,160,no
NA,10.1016/j.jecp.2017.07.011,NA,5,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2018, 166",479,no,no,no,no,NA,"3.96, 0.61",no,usa,yes,no,231,no
NA,10.1016/j.jecp.2017.08.002,NA,12,06.09.2022,research article,Journal of Experimental Child Psychology,NA,"2018, 166",74,no,no,no,no,7,NA,no,italy,yes,no,59,no
